2019-12-01 21:11:11,"b'RT @reportve: @Lastras de Cu\xc3\xa9llar en #Segovia es, a menudo, un #pueblo SIN AGUA POTABLE. El ayuntamiento tiene una reserva de agua embotell\xe2\x80\xa6'"
2019-12-01 21:11:00,"b'En Salamanca no hay playa \xf0\x9f\x8f\x96\xef\xb8\x8f, vaya, vaya !\n\nPero hay mucha #agua \xf0\x9f\x92\xa6\xf0\x9f\x92\xa6\nSolo en la provincia de #Salamanca, el a\xc3\xb1o pasa\xe2\x80\xa6 https://t.co/pBuwiFyIRA'"
2019-12-01 21:09:41,"b'RT @SERSalamanca: \xf0\x9f\x8e\xa7 LA EMOCI\xc3\x93N DEL DEPORTE, EN LA SER\n\n\xe2\x9a\xbd\xef\xb8\x8f As\xc3\xad sonaron en Carrusel Deportivo Salamanca los tantos de @guilleandres14, @Izubi\xe2\x80\xa6'"
2019-12-01 21:08:59,b'@greivaj Lo de Salamanca es garant\xc3\xada \xf0\x9f\x98\x89'
2019-12-01 21:08:51,b'RT @Pol4hp: Que ciudad es m\xc3\xa1s bonita? \nNo me defraudeis \nRt \xc3\x81vila\nFav Salamanca https://t.co/KWUL3U8sVW'
2019-12-01 21:08:28,"b'RT @TextosOff: Lo unico que pido en el 2020, que no me aparezca ning\xc3\xb9na persona que pueda complicarme mi estabilidad emocional \xf0\x9f\xa5\xba'"
2019-12-01 21:08:25,"b'RT @Srt_Dreamer: @BlasCanto Volver\xc3\xa1s a Salamanca?, tengo ganas de verte en concierto y cuando fuiste no pude ir \xf0\x9f\x98\x94 #AskBlasCant\xc3\xb3'"
2019-12-01 21:08:20,"b'RT @TinajeroMx_: Antes insist\xc3\xada, ahora solo acepto y dejo.'"
2019-12-01 21:07:26,b'@Jesus20853960 El Salamanca est\xc3\xa1 situado donde se merece. Ha hecho muchas cosas mla y ah\xc3\xad est\xc3\xa1n los resultados.'
2019-12-01 21:07:25,b'@changkyubs @HAR9ICHI te esperamos con los brazos abiertos Salamanca te llama te quiere etc'
2019-12-01 21:07:18,b'RT @claroscuronoti: Marchan contra AMLO en basti\xc3\xb3n del panismo https://t.co/1rk0MTecQI #M\xc3\xa9xico #CDMX #Guanajuato #Le\xc3\xb3n #Celaya #Irapuato #S\xe2\x80\xa6'
2019-12-01 21:07:16,"b'RT @StopVUTMadrid: @VecBarrioCortes @begonavillacis @AlmeidaPP_ Las #VUTs ya est\xc3\xa1n en todos los barrios, muchos vecinos d Retiro y Salamanc\xe2\x80\xa6'"
2019-12-01 21:06:56,b'Marchan contra AMLO en basti\xc3\xb3n del panismo https://t.co/1rk0MTecQI #M\xc3\xa9xico #CDMX #Guanajuato #Le\xc3\xb3n #Celaya\xe2\x80\xa6 https://t.co/8x6m9BUoZ8'
2019-12-01 21:06:43,b'RT @CristianFdez07: Salamanca nos ha dado ayer y hoy unos atardeceres preciosos https://t.co/W9sNjFvsSj'
2019-12-01 21:06:39,b'RT @Pol4hp: Que ciudad es m\xc3\xa1s bonita? \nNo me defraudeis \nRt \xc3\x81vila\nFav Salamanca https://t.co/KWUL3U8sVW'
2019-12-01 21:06:34,b'RT @ArmandoInfo: La verdadera milla de oro de #Caracas queda en #Petare y no conduce a ninguna parte | Por @anto_segovia \n\nLee: https://t.c\xe2\x80\xa6'
2019-12-01 21:06:17,b'RT @periodistas_es: Salamanca fue durante la semana del 25 al 30 de noviembre de 2019 referente del ajedrez espa\xc3\xb1ol con la celebraci\xc3\xb3n del\xe2\x80\xa6'
